s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:09.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:10.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:11.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:12.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:13.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:13.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:14.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:14.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:14.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:14.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:15.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:16.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:16.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:16.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:16.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:17.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:18.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:19.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:20.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:21.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:21.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:22.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:22.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:22.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,41.0,04/04/22,17:23.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:23.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:24.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:25.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:26.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:26.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.6,42.0,04/04/22,17:26.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:26.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:26.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:27.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:27.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:27.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:27.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:27.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,42.0,04/04/22,17:27.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.52
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:28.57
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.02
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.07
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.12
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.17
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.22
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.27
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.32
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.37
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.5,41.0,04/04/22,17:29.42
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.4,41.0,04/04/22,17:29.47
s3s9TFhT9WbDsA0CxlWeAKuZykjcmO6PoxK7,21.4,41.0,04/04/22,17:29.52
